Root_ID	Top_in_out_region	Community_labels	Predicted_NT_type	Predicted_NT_confidence	Verified_NT_type	Verified_Neuropeptide	Body_Part	Function	Flow	Super_Class	Class	Sub_Class	Hemilineage	Nerve	Soma_side	Primary_Cell_Type	Alternative_Cell_Types	Cable_length_nm	Surface_area_nm^2	Volume_nm^3
720575941568585210	MB_CA.MB_PED	CNS_neuron_soma_in_brain	DA	0.78	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCab	MBp2	_	right	KCab	KCab	_	_	_
720575941568585722	GNG	soma_in_brain	ACH	0.9	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	left	CB0528	CB0528	_	_	_
720575941568586234	WED.SAD	soma_in_brain	GABA	0.93	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	WEDd2	_	left	CB0390	CB0390	_	_	_
720575941568591662	ME	soma_in_brain	ACH	0.75	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568591860	ME.LO	CNS_neuron_T2_neuron_soma_in_brain	ACH	0.95	_	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T2a	T2a	_	_	_
720575941568592430	ME	soma_in_brain	ACH	0.77	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568593140	ME.LOP	CNS_neuron_T4_neuron_soma_in_brain	ACH	0.99	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T4d	T4d	_	_	_
720575941568593652	LO	soma_in_brain	ACH	0.59	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941568595246	ME	soma_in_brain	ACH	0.57	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568595826	AL	soma_in_brain	SER	0.49	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_local_neuron	_	ALv2	_	left	v2LN46b	v2LN46b	_	_	_
720575941568606196	WTCT	_	ACH	0.73	_	_	thorax	mechanical_strain_proprioception	afferent	sensory	campaniform_sensillum_neuron	thorax_campaniform_sensillum_neuron	_	left_anterior_dorsal_mesothoracic_nerve	left	SNpp16	SNpp16	_	_	_
720575941568608302	ME	soma_in_brain	GLUT	0.72	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568614650	GNG	soma_in_brain	GABA	0.86	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	left	CB0964	CB0964	_	_	_
720575941568615982	ME.NO_CONS	soma_in_brain	_	_	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568618484	ME.LO	CNS_neuron	ACH	0.93	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T3	T3	_	_	_
720575941568622580	ME.LO	CNS_neuron_soma_in_brain	ACH	0.89	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T3	T3	_	_	_
720575941568623610	MB_CA	soma_in_brain	DA	0.71	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp4	_	right	KCg-m	KCg-m	_	_	_
720575941568625010	T2_MESONM	_	ACH	0.59	_	_	middle_leg	tactile	afferent	sensory	bristle_neuron	middle_leg_bristle_neuron	_	left_mesothoracic_leg_nerve	left	SNta23	SNta23	_	_	_
720575941568630772	ME	CNS_neuron_soma_in_brain	ACH	0.99	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm3	Tm3	_	_	_
720575941568635438	LOP.LO	soma_in_brain	GLUT	0.96	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568636462	NO_CONS.LOP	soma_in_brain	ACH	0.82	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568638578	T2_MESONM	_	ACH	0.56	_	_	middle_leg	tactile	afferent	sensory	bristle_neuron	middle_leg_bristle_neuron	_	left_mesothoracic_leg_nerve	left	SNta44	SNta44	_	_	_
720575941568640558	LO.LOP	soma_in_brain	ACH	0.91	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568642418	ANM	soma_in_VNC	GABA	0.98	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	_	_	left	INXXX408	INXXX408	_	_	_
720575941568642862	ME.LOP	soma_in_brain	ACH	0.82	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568645934	ME.LOP	soma_in_brain	ACH	0.69	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568646132	PB.FB	soma_in_brain	ACH	0.91	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM4_CX_p	_	left	DM4_CX_p__0	DM4_CX_p__0	_	_	_
720575941568647930	NO_CONS.GNG	_	ACH	0.38	_	_	interommatidial	tactile	afferent	sensory	bristle_neuron	interommatidial_bristle_neuron	_	right_eye_nerve	right	BM_InOm	BM_InOm	_	_	_
720575941568650354	T3_METANM	_	GABA	0.69	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	left_metathoracic_leg_nerve	left	SNtaxx	SNtaxx	_	_	_
720575941568654382	NO_CONS.UNASSIGNED	_	ACH	0.89	acetylcholine	_	antenna	olfactory_pheromone_volatile	afferent	sensory	olfactory_receptor_neuron	antenna_olfactory_receptor_neuron	_	_	right	ORN_VA1d	ORN_VA1d	_	_	_
720575941568655662	LO.EPA	soma_in_brain	GLUT	0.88	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568656890	AVLP	soma_in_brain	ACH	0.7	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl&p2_lateral	_	right	CB3002	CB3002	_	_	_
720575941568657140	ME	CNS_neuron_soma_in_brain	GLUT	0.75	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	distal_medulla	_	_	_	right	Dm3p	Dm3p	_	_	_
720575941568657396	MB_CA.MB_PED	CNS_neuron_soma_in_brain	DA	0.56	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp3	_	left	KCg-m	KCg-m	_	_	_
720575941568658734	LO.LOP	soma_in_brain	ACH	0.83	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568661618	T3_METANM	_	GABA	0.44	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	left_metathoracic_leg_nerve	left	SNta43	SNta43	_	_	_
720575941568668274	ICL.SPS	soma_in_brain	GLUT	0.9	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM2_or_DM3_posterior	_	left	CB1853	CB1853	_	_	_
720575941568670766	ME.LOP	soma_in_brain	ACH	0.88	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568670834	T2_MESONM	soma_in_VNC	ACH	0.91	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_restricted	04B	_	left	IN04B036	IN04B036	_	_	_
720575941568671220	ME	CNS_neuron_soma_in_brain	ACH	0.95	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi1	Mi1	_	_	_
720575941568671476	ME.LO	CNS_neuron	ACH	0.78	_	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm21	Tm21	_	_	_
720575941568676398	LO.LOP	soma_in_brain	ACH	0.92	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568677422	ME	soma_in_brain	ACH	0.81	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568679418	PVLP	soma_in_brain	ACH	0.77	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNd3	_	left	LC9	LC9	_	_	_
720575941568681262	ME	soma_in_brain	GLUT	0.38	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568685044	LTCT.T2_MESONM	soma_in_VNC	GABA	0.97	_	_	_	proprioception	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_restricted	19A	_	left	IN19A117	IN19A117	_	_	_
720575941568687986	MB_CA	soma_in_brain	DA	0.63	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCab	MBp1	_	left	KCab	KCab	_	_	_
720575941568689402	ME	CNS_neuron_soma_in_brain	GABA	0.49	gaba_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi4	Mi4	_	_	_
720575941568692782	LO.PLP	CNS_neuron_soma_in_brain	ACH	0.71	acetylcholine	_	_	_	intrinsic	visual_projection	lobula_columnar	_	_	_	left	LC4	LC4	_	_	_
720575941568693038	ME	soma_in_brain	GABA	0.73	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568694062	ME	CNS_neuron_soma_in_brain	GLUT	0.39	gaba	_	_	_	intrinsic	optic_lobe_intrinsic	distal_medulla	_	_	_	right	Dm12	Dm12	_	_	_
720575941568695546	PLP	soma_in_brain	ACH	0.81	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	LHl4_posterior	_	right	PLP100	PLP100	_	_	_
720575941568695922	ME	soma_in_brain	GABA	0.53	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941568697844	WTCT.NTCT	soma_in_VNC	GABA	0.98	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_interconnecting	03B	_	right	IN03B080	IN03B080	_	_	_
720575941568699438	ME.LOP	soma_in_brain	ACH	0.89	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568700916	T2_MESONM	soma_in_VNC	ACH	0.89	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_ipsilateral_restricted	03A	_	right	IN03A014	IN03A014	_	_	_
720575941568703738	LOP.PLP	soma_in_brain	ACH	0.85	_	_	_	_	intrinsic	visual_projection	lobula_lobula_plate_columnar	_	_	_	left	LLPC2	LLPC2	_	_	_
720575941568705394	GNG	_	ACH	0.46	_	_	interommatidial	tactile	afferent	sensory	bristle_neuron	interommatidial_bristle_neuron	_	right_eye_nerve	right	BM_InOm	BM_InOm	_	_	_
720575941568706810	ME	CNS_neuron_soma_in_brain	ACH	0.92	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY3	TmY3	_	_	_
720575941568707886	NO_CONS.ME	soma_in_brain	GLUT	0.74	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568708398	INTTCT.SPS	AN_multi_14_soma_in_VNC	ACH	0.94	acetylcholine	_	_	_	intrinsic	ascending	ascending_neuron	_	19B	_	right	AN19B017	AN19B017	_	_	_
720575941568709234	T3_METANM	_	ACH	0.82	_	_	abdomen	_	afferent	sensory	orphan_neuron	abdomen_orphan_neuron	_	right_second_abdominal_nerve	right	SNxx22	SNxx22	_	_	_
720575941568710514	NO_CONS	_	_	_	_	_	antenna	auditory_high_frequency_proprioception	afferent	sensory	chordotonal_organ_neuron	johnstons_organ_B_neuron	_	left_antennal_nerve	left	JO-B	JO-B	_	_	_
720575941568710644	NO	PFNm_PFNp_soma_in_brain	ACH	0.72	_	Mip	_	_	intrinsic	central_brain_intrinsic	central_complex_intrinsic_neuron	PFN	DM2_CX_p	_	left	PFNm	PFNm_PFNp	_	_	_
720575941568712050	ANM.NO_CONS	innervates_abdomen_innervates_left_side_of_body	_	_	_	_	abdomen	_	efferent	motor	abdomen_motor_neuron	_	_	abdominal_nerve_trunk	left	MNad01	MNad01	_	_	_
720575941568712306	ANM	_	ACH	0.78	_	_	abdomen	_	afferent	sensory	orphan_neuron	abdomen_orphan_neuron	_	abdominal_nerve_trunk	left	SNxx03	SNxx03	_	_	_
720575941568712442	ME	soma_in_brain	ACH	0.97	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941568713518	ME.NO_CONS	soma_in_brain	ACH	0.8	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568716532	AL.LH	soma_in_brain	GABA	0.89	gaba	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_projection_neuron	multiglomerular_projection_neuron	ALv1	_	right	CB2307	CB2307	_	_	_
720575941568720498	T3_METANM	_	GABA	0.61	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	left_metathoracic_leg_nerve	left	SNta39	SNta39	_	_	_
720575941568722734	ME.LO	soma_in_brain	ACH	0.82	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568724980	T1_PRONM	innervates_T1_leg_innervates_left_side_of_body_innervates_leg	ACH	0.47	glutamate	_	front_leg	flex_coxa_trochanter_joint_leg_motor	efferent	motor	leg_motor_neuron	front_leg_motor_neuron	24B.25B	left_ventral_prothoracic_nerve	left	trochanter_flexor	trochanter_flexor_trochanter_flexor_VProN	_	_	_
720575941568726004	WTCT	soma_in_VNC	ACH	0.87	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	08B	_	left	IN08B051	IN08B051	_	_	_
720575941568727796	T3_METANM	soma_in_VNC	ACH	0.86	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_restricted	23B	_	left	IN23B064	IN23B064	_	_	_
720575941568728570	ME	soma_in_brain	ACH	0.67	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941568729082	SLP.SMP	soma_in_brain	GLUT	0.77	_	CNMa_Dh31	_	_	intrinsic	central_brain_intrinsic	circadian_neuron	DN1p	putative_primary	_	left	DN1pB	DN1pB	_	_	_
720575941568732018	MB_CA.MB_PED	CNS_neuron_soma_in_brain	DA	0.69	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp2	_	left	KCg-m	KCg-m	_	_	_
720575941568733486	UNASSIGNED	_	ACH	0.84	_	_	haltere	proprioception	afferent	sensory_ascending	chordotonal_organ_neuron	haltere_chordotonal_organ_neuron	_	left_dorsal_metathoracic_nerve	left	SApp07	SApp07	_	_	_
720575941568734766	T2_MESONM	_	GABA	0.69	_	_	middle_leg	joint_angle_proprioception	afferent	sensory	hair_plate_neuron	middle_leg_hair_plate_neuron	_	left_mesothoracic_leg_nerve	left	SNpp45	SNpp45	_	_	_
720575941568735602	LAL	soma_in_brain	GLUT	0.87	_	_	_	_	_	_	_	_	_	_	right	LC33b	LC33b	_	_	_
720575941568736500	LO.PVLP	CNS_neuron_soma_in_brain	ACH	0.94	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNv2	_	right	LC16	LC16	_	_	_
720575941568736762	LOP.ME	CNS_neuron_soma_in_brain	ACH	0.78	_	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY14	TmY14	_	_	_
720575941568738036	LTCT.GNG	soma_in_VNC	ACH	0.94	_	_	_	_	intrinsic	ascending	ascending_neuron	_	_	_	left	AN08B109	AN08B109	_	_	_
720575941568743726	ME	soma_in_brain	GABA	0.55	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568744750	ME	soma_in_brain	ACH	0.64	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568746490	LO	soma_in_brain	ACH	0.78	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNv2	_	right	LC16	LC16	_	_	_
720575941568747770	MB_VL.NO_CONS	soma_in_brain	DA	0.7	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCab	MBp2	_	right	KCab	KCab	_	_	_
720575941568751918	ME	_	ACH	0.72	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941568753914	ME	soma_in_brain	GLUT	0.6	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941568754420	LAL	soma_in_brain	TYR	0.55	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM5_central	_	left	IB084	IB084	_	_	_
720575941568757498	LO	soma_in_brain	ACH	0.84	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNp3	_	right	LC21	LC21	_	_	_
720575941568761646	ME	CNS_neuron_centrifugal_soma_in_brain	GABA	0.43	gaba_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	optic_lobe_intrinsic_centrifugal	_	_	_	right	C3	C3	_	_	_
720575941568763380	FB	FC2C_soma_in_brain	TYR	0.98	_	Dh31_Mip	_	_	intrinsic	central_brain_intrinsic	central_complex_output_neuron	PFG	DM3_CX_d2	_	right	PFGs	PFGs	_	_	_
720575941568763386	ME	soma_in_brain	GABA	0.67	_	_	_	_	intrinsic	optic_lobe_intrinsic	serpentine_medulla	_	_	_	right	Sm02	Sm02	_	_	_
720575941568768500	FB	soma_in_brain	DA	0.74	_	_	_	_	intrinsic	central_brain_intrinsic	central_complex_input_neuron	FB_tangential	DL1_dorsal	_	left	FB5H	FB5H	_	_	_
720575941568773422	SLP.NO_CONS	CB2541	GLUT	0.95	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPal3_and_SLPal4_dorsal	_	right	CB2952	CB2952	_	_	_
720575941568776050	MB_CA.NO_CONS	soma_in_brain	_	_	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568780282	AL.LH	soma_in_brain	GABA	0.96	gaba	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_projection_neuron	multiglomerular_projection_neuron	ALv1	_	left	M_vPNml51	M_vPNml51	_	_	_
720575941568781562	ME	CNS_neuron_soma_in_brain	ACH	0.91	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi1	Mi1	_	_	_
720575941568788526	T2_MESONM	_	ACH	0.62	_	_	middle_leg	tactile	afferent	sensory	bristle_neuron	middle_leg_bristle_neuron	_	right_mesothoracic_leg_nerve	right	SNta20	SNta20	_	_	_
720575941568791028	ANM.NO_CONS	soma_in_VNC	_	_	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_restricted	19A	_	right	IN19A099	IN19A099	_	_	_
720575941568796410	PLP.SPS	soma_in_brain	ACH	0.85	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VPNp&v1_posterior	_	right	PLP150c	PLP150c	_	_	_
720575941568802094	ANM.NO_CONS	innervates_abdomen_innervates_left_side_of_body	_	_	_	Dh44_Lk	abdomen	diuresis_pain_threshold_stress_tolerance	efferent	visceral_circulatory	ventral_nerve_cord_neurosecretory_cell	abdomen_neurosecretory_cell	_	left_second_abdominal_nerve	left	MNad13	MNad13	_	_	_
720575941568802292	T1_PRONM	_	ACH	0.63	_	_	front_leg	tactile	afferent	sensory	bristle_neuron	front_leg_bristle_neuron	_	right_ventral_prothoracic_nerve	right	SNta42	SNta42	_	_	_
720575941568803572	T1_PRONM	_	ACH	0.77	_	_	front_leg	tactile	afferent	sensory	bristle_neuron	front_leg_bristle_neuron	_	left_prothoracic_leg_nerve	left	SNta41	SNta41	_	_	_
720575941568803578	ME.LO	soma_in_brain	ACH	0.65	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568806770	LH.SLP	soma_in_brain	ACH	0.56	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	LHa2	_	right	CB0997	CB0997	_	_	_
720575941568807156	T3_METANM	_	ACH	0.66	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	right_metathoracic_leg_nerve	right	SNta28	SNta28	_	_	_
720575941568809210	ME.LO	soma_in_brain	ACH	0.48	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941568812402	AVLP.ICL	AVLP190_AVLP191_soma_in_brain	ACH	0.74	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl2_medial	_	right	AVLP190	AVLP190_AVLP191	_	_	_
720575941568815866	ME	CNS_neuron_soma_in_brain	ACH	0.86	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm2	Tm2	_	_	_
720575941568818938	GNG	_	ACH	0.41	_	_	labellum	bitter_gustatory	afferent	sensory	external_taste_sensillum_neuron	labellum_external_taste_sensillum_neuron	_	right_maxillary-labial_nerve	right	LB1a	LB1a	_	_	_
720575941568820082	ICL.FLA	soma_in_brain	ACH	0.51	acetylcholine	_	_	_	intrinsic	central_brain_intrinsic	_	_	SMPpm1	_	left	CL210	CL210	_	_	_
720575941568825076	ME	CNS_neuron_L1	GLUT	1.0	_	_	_	_	intrinsic	optic_lobe_intrinsic	lamina_monopolar	_	_	_	left	_	_	_	_	_
720575941568825970	LO.PVLP	CNS_neuron_soma_in_brain	ACH	0.83	acetylcholine	_	_	_	intrinsic	visual_projection	lobula_columnar	_	_	_	right	LC4	LC4	_	_	_
720575941568827130	GNG	soma_in_brain	GABA	0.6	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	TRdl_b	_	right	CB1120	CB1120	_	_	_
720575941568832882	AVLP.LAL	LAL028__LAL029_soma_in_brain	ACH	0.88	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	CREa2_ventral	_	left	LAL028	LAL028_LAL029	_	_	_
720575941568835572	T2_MESONM	soma_in_VNC	GABA	0.97	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_bilateral_restricted	12B	_	left	IN12B003	IN12B003	_	_	_
720575941568835834	GNG.NTCT	descending_sensory_neuron_sensory_neuron_soma_miraculously_still_attached	ACH	0.85	_	_	eye	tactile	afferent	sensory_descending	bristle_neuron	eye_bristle_neuron	_	left_ventral_cervical_nerve	left	DNx02	DNx02	_	_	_
720575941568840954	ANM	_	ACH	0.72	_	_	abdomen	_	afferent	sensory	orphan_neuron	abdomen_orphan_neuron	_	abdominal_nerve_trunk	right	SNxx03	SNxx03	_	_	_
720575941568841204	T2_MESONM.T3_METANM	soma_in_VNC	ACH	0.94	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	sequential_leg_neuromeres	ventral_nerve_cord_contralateral_interconnecting	01A	_	right	IN01A009	IN01A009	_	_	_
720575941568844276	AMNP.T1_PRONM	_	GABA	0.74	_	_	wing	putative_nociception	afferent	sensory	multidendritic_neuron	wing_multidendritic_neuron	_	right_anterior_dorsal_mesothoracic_nerve	right	SNxx25	SNxx25	_	_	_
720575941568845170	PLP	soma_in_brain	ACH	0.89	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VPNp1_medial	_	right	CB2796	CB2796	_	_	_
720575941568845812	T1_PRONM	_	ACH	0.72	_	_	front_leg	tactile	afferent	sensory	bristle_neuron	front_leg_bristle_neuron	_	left_prothoracic_leg_nerve	left	SNta29	SNta29	_	_	_
720575941568847474	AMMC.PLP	soma_in_brain	GABA	0.94	_	_	_	_	intrinsic	central_brain_intrinsic	wedge_projection_neuron	_	WEDa2	_	left	WED025	WED025	_	_	_
720575941568852212	WTCT.HTCT	_	ACH	0.86	_	_	haltere	proprioception	afferent	sensory	orphan_neuron	haltere_orphan_neuron	_	right_dorsal_metathoracic_nerve	right	SNpp20	SNpp20	_	_	_
720575941568855034	ME.LO	soma_in_brain	ACH	0.7	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941568855540	WTCT	soma_in_VNC	ACH	0.88	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	ventral_nerve_cord_dorsal	ventral_nerve_cord_bilateral_interconnecting	19B	_	right	IN19B007	IN19B007	_	_	_
720575941568856052	T3_MVAC.T3_METANM	soma_in_VNC	GABA	0.96	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	09A	_	right	IN09A086	IN09A086	_	_	_
720575941568858618	ME.LO	CNS_neuron_soma_in_brain	GLUT	0.67	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY5a	TmY5a	_	_	_
720575941568865524	PRW.GNG	soma_in_brain	GABA	0.53	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	TRdm	_	left	CB2054	CB2054	_	_	_
720575941568866804	MB_CA.NO_CONS	soma_in_brain	_	_	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941568869620	MB_VL.MB_ML	soma_in_brain	DA	0.66	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp4	_	left	KCg-m	KCg-m	_	_	_
720575941568870770	SPS.HTCT	CNS_neuron_soma_in_brain	ACH	0.88	acetylcholine	_	_	_	intrinsic	descending	descending_neuron	_	WEDd1	_	right	DNa10	DNa10	_	_	_
720575941568870900	SCL.MB_ML	soma_in_brain	DA	0.47	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp3	_	right	KCg-d	KCg-d	_	_	_
720575941568873978	ME	CNS_neuron_soma_in_brain	ACH	0.99	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY5a	TmY5a	_	_	_
720575941568874746	ME.LO	soma_in_brain	ACH	0.75	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941568874866	GNG	_	ACH	0.59	_	_	labellum	gustatory_low_salt	afferent	sensory	external_taste_sensillum_neuron	labellum_external_taste_sensillum_neuron	_	right_maxillary-labial_nerve	right	LB2	LB2	_	_	_
720575941568882420	MB_CA.MB_PED	CNS_neuron_soma_in_brain	DA	0.62	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp2	_	right	KCg-m	KCg-m	_	_	_
720575941568884468	MB_CA	soma_in_brain	DA	0.34	_	_	_	_	_	central_brain_intrinsic	kenyon_cell	_	_	_	right	KCab-m	KCab-m	_	_	_
720575941568889332	T1_PRONM.T1_MVAC	AN_GNG_AMMC_2_soma_in_VNC	GABA	0.97	_	_	_	_	intrinsic	ascending	ascending_neuron	_	17B	_	left	AN17B008	AN17B008	_	_	_
720575941568889850	PLP	PLP109_PLP112_soma_in_brain	ACH	0.87	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	LHl4_posterior	_	right	PLP109	PLP109_PLP112	_	_	_
720575941568890106	T3_METANM	_	ACH	0.91	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	right_metathoracic_leg_nerve	right	SNta27	SNta27	_	_	_
720575941568892148	T1_PRONM	AN_4_4c359f9c_soma_in_VNC	GABA	0.96	gaba	_	_	_	intrinsic	ascending	ascending_neuron	_	12B	_	right	AN12B060	AN12B060	_	_	_
720575941568894202	ICL.FLA	CNS_neuron_DNxn134_soma_in_brain	ACH	0.72	_	_	_	_	intrinsic	descending	descending_neuron	_	PSp2	_	left	DNxn134	DNp104_DNxn134	_	_	_
720575941568900346	AVLP.ICL	soma_in_brain	ACH	0.56	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl2_medial	_	right	AVLP186	AVLP186	_	_	_
720575941568903026	AL	_	ACH	0.77	acetylcholine	_	antenna	olfactory_yeasty_volatile	afferent	sensory	olfactory_receptor_neuron	antenna_olfactory_receptor_neuron	_	right_antennal_nerve	right	ORN_DM1	ORN_DM1	_	_	_
720575941568903412	MB_CA	soma_in_brain	DA	0.56	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp1	_	left	KCg-m	KCg-m	_	_	_
